prodcode,bb,ace,arb,arnie,mra,sglti,loop
"18645",,,,,,,
"62148",,,,,,,
"22305",,,,,,,
"82730",,,,,,,
"72695",,,,,,,
"3159",,,,,,,
"64045",,,,,,,
"31567",,,,,,,
"64021",,,,,,,
"34932",,,,,,,
"73745",,,,,,,
"31498",,,,,,,
"19255",,,,,,,
"54976",,,,,,,
"53622",,,,,,,
"1477",,,,,,,
"83130",,,,,,,
"62899",,,,,,,
"2628",,,,,,,
"73254",,,,,,,
"61845",,,,,,,
"52098",,,,,,,
"11483",,,,,,,
"31146",,,,,,,
"1839",,,,,,,
"65193",,,,,,,
"79358",,,,,,,
"20422",,,,,,,
"20889",,,,,,,
"66345",,,,,,,
"84547",,,,,,,
"71428",,,,,,,
"65925",,,,,,,
"42660",,,,,,,
"14887",,,,,,,
"64209",,,,,,,
"39738",,,,,,,
"53178",,,,,,,
"70673",,,,,,,
"30258",,,,,,,
"30203",,,,,,,
"38400",,,,,,,
"15961",,,,,,,
"9707",,,,,,,
"83279",,,,,,,
"29953",,,,,,,
"81574",,,,,,,
"2986",,,,,,,
"72559",,,,,,,
"29837",,,,,,,
"7912",,,,,,,
"71793",,,,,,,
"48165",,,,,,,
"24509",,,,,,,
"84537",,,,,,,
"81111",,,,,,,
"71192",,,,,,,
"29213",,,,,,,
"53325",,,,,,,
"7062",,,,,,,
"17813",,,,,,,
"77268",,,,,,,
"55627",,,,,,,
"2929",,,,,,,
"2928",,,,,,,
"60681",,,,,,,
"1049",,,,,,,
"45851",,,,,,,
"87073",,,,,,,
"29090",,,,,,,
"6470",,,,,,,
"49519",,,,,,,
"34351",,,,,,,
"39598",,,,,,,
"53394",,,,,,,
"69823",,,,,,,
"69852",,,,,,,
"9027",,,,,,,
"22107",,,,,,,
"28708",,,,,,,
"6572",,,,,,,
"58884",,,,,,,
"64622",,,,,,,
"74552",,,,,,,
"184",,,,,,,
"77394",,,,,,,
"13622",,,,,,,
"7520",,,,,,,
"85733",,,,,,,
"72149",,,,,,,
"85194",,,,,,,
"58878",,,,,,,
"83632",,,,,,,
"14330",,,,,,,
"27911",,,,,,,
"9522",,,,,,,
"81205",,,,,,,
"51134",,,,,,,
"27547",,,,,,,
"2754",,,,,,,
"67362",,,,,,,
"64968",,,,,,,
"50691",,,,,,,
"76772",,,,,,,
"2548",,,,,,,
"33167",,,,,,,
"6218",,,,,,,
"86254",,,,,,,
"88477",,,,,,,
"21235",,,,,,,
"1751",,,,,,,
"3391",,,,,,,
"62144",,,,,,,
"48051",,,,,,,
"51890",,,,,,,
"69413",,,,,,,
"62334",,,,,,,
"17336",,,,,,,
"67092",,,,,,,
"87325",,,,,,,
"34158",,,,,,,
"46678",,,,,,,
"8381",,,,,,,
"86732",,,,,,,
"34957",,,,,,,
"23003",,,,,,,
"70910",,,,,,,
"25735",,,,,,,
"56248",,,,,,,
"32053",,,,,,,
"82497",,,,,,,
"66171",,,,,,,
"53710",,,,,,,
"70422",,,,,,,
"20287",,,,,,,
"76456",,,,,,,
"23437",,,,,,,
"1806",,,,,,,
"35078",,,,,,,
"21945",,,,,,,
"65432",,,,,,,
"5227",,,,,,,
"24848",,,,,,,
"34864",,,,,,,
"4790",,,,,,,
"22232",,,,,,,
"57147",,,,,,,
"24795",,,,,,,
"24722",,,,,,,
"58480",,,,,,,
"49799",,,,,,,
"64104",,,,,,,
"33087",,,,,,,
"41558",,,,,,,
"47751",,,,,,,
"28185",,,,,,,
"34598",,,,,,,
"69898",,,,,,,
"35325",,,,,,,
"31467",,,,,,,
"24427",,,,,,,
"63401",,,,,,,
"66447",,,,,,,
"48058",,,,,,,
"40007",,,,,,,
"14619",,,,,,,
"44639",,,,,,,
"73634",,,,,,,
"82475",,,,,,,
"16700",,,,,,,
"80119",,,,,,,
"79457",,,,,,,
"56009",,,,,,,
"31954",,,,,,,
"2955",,,,,,,
"30074",,,,,,,
"430",,,,,,,
"23491",,,,,,,
"18329",,,,,,,
"52257",,,,,,,
"1587",,,,,,,
"55579",,,,,,,
"56292",,,,,,,
"64939",,,,,,,
"21110",,,,,,,
"50272",,,,,,,
"9144",,,,,,,
"51200",,,,,,,
"87904",,,,,,,
"30686",,,,,,,
"6781",,,,,,,
"22983",,,,,,,
"80878",,,,,,,
"43655",,,,,,,
"653",,,,,,,
"75700",,,,,,,
"44473",,,,,,,
"31205",,,,,,,
"22824",,,,,,,
"63140",,,,,,,
"22776",,,,,,,
"15358",,,,,,,
"22138",,,,,,,
"36066",,,,,,,
"49685",,,,,,,
"22328",,,,,,,
"22253",,,,,,,
"12123",,,,,,,
"22145",,,,,,,
"82816",,,,,,,
"2215",,,,,,,
"25959",,,,,,,
"50790",,,,,,,
"1612",,,,,,,
"548",,,,,,,
"4862",,,,,,,
"59650",,,,,,,
"55729",,,,,,,
"81231",,,,,,,
"74507",,,,,,,
"67781",,,,,,,
"34135",,,,,,,
"51676",,,,,,,
"16611",,,,,,,
"67773",,,,,,,
"53594",,,,,,,
"56314",,,,,,,
"86750",,,,,,,
"21380",,,,,,,
"21374",,,,,,,
"30305",,,,,,,
"86890",,,,,,,
"14164",,,,,,,
"34356",,,,,,,
"54493",,,,,,,
"60464",,,,,,,
"81916",,,,,,,
"8424",,,,,,,
"88647",,,,,,,
"79140",,,,,,,
"21020",,,,,,,
"74179",,,,,,,
"39729",,,,,,,
"4715",,,,,,,
"2047",,,,,,,
"77059",,,,,,,
"63286",,,,,,,
"2024",,,,,,,
"33139",,,,,,,
"59508",,,,,,,
"48221",,,,,,,
"8467",,,,,,,
"72164",,,,,,,
"5933",,,,,,,
"62219",,,,,,,
"17180",,,,,,,
"80839",,,,,,,
"18098",,,,,,,
"19813",,,,,,,
"74009",,,,,,,
"63658",,,,,,,
"58418",,,,,,,
"1965",,,,,,,
"71890",,,,,,,
"19513",,,,,,,
"60589",,,,,,,
"19472",,,,,,,
"63336",,,,,,,
"34970",,,,,,,
"51561",,,,,,,
"83832",,,,,,,
"6168",,,,,,,
"89257",,,,,,,
"71781",,,,,,,
"31474",,,,,,,
"66564",,,,,,,
"66529",,,,,,,
"72641",,,,,,,
"78537",,,,,,,
"58801",,,,,,,
"52100",,,,,,,
"54573",,,,,,,
"10572",,,,,,,
"10887",,,,,,,
"34676",,,,,,,
"8104",,,,,,,
"67660",,,,,,,
"16209",,,,,,,
"13516",,,,,,,
"21489",,,,,,,
"13108",,,,,,,
"18446",,,,,,,
"55907",,,,,,,
"51085",,,,,,,
"9748",,,,,,,
"65694",,,,,,,
"9079",,,,,,,
"60609",,,,,,,
"87651",,,,,,,
"18224",,,,,,,
"11946",,,,,,,
"73892",,,,,,,
"22579",,,,,,,
"89141",,,,,,,
"39060",,,,,,,
"70397",,,,,,,
"34277",,,,,,,
"8645",,,,,,,
"18081",,,,,,,
"12455",,,,,,,
"321",,,,,,,
"1800",,,,,,,
"17965",,,,,,,
"34917",,,,,,,
"56376",,,,,,,
"17920",,,,,,,
"54892",,,,,,,
"11695",,,,,,,
"61957",,,,,,,
"33075",,,,,,,
"56352",,,,,,,
"52445",,,,,,,
"40382",,,,,,,
"47992",,,,,,,
"8843",,,,,,,
"17688",,,,,,,
"35218",,,,,,,
"60750",,,,,,,
"7237",,,,,,,
"31466",,,,,,,
"51474",,,,,,,
"23153",,,,,,,
"47588",,,,,,,
"88474",,,,,,,
"9432",,,,,,,
"84784",,,,,,,
"17405",,,,,,,
"17343",,,,,,,
"32899",,,,,,,
"39560",,,,,,,
"52625",,,,,,,
"82529",,,,,,,
"34399",,,,,,,
"74860",,,,,,,
"31953",,,,,,,
"74085",,,,,,,
"16389",,,,,,,
"21067",,,,,,,
"16366",,,,,,,
"68785",,,,,,,
"73668",,,,,,,
"34820",,,,,,,
"2809",,,,,,,
"1212",,,,,,,
"16184",,,,,,,
"24554",,,,,,,
"59004",,,,,,,
"50882",,,,,,,
"60385",,,,,,,
"80678",,,,,,,
"23878",,,,,,,
"34202",,,,,,,
"69440",,,,,,,
"78259",,,,,,,
"59859",,,,,,,
"1595",,,,,,,
"43577",,,,,,,
"38422",,,,,,,
"1592",,,,,,,
"48000",,,,,,,
"51135",,,,,,,
"23",,,,,,,
"1588",,,,,,,
"68745",,,,,,,
"24719",,,,,,,
"74021",,,,,,,
"60951",,,,,,,
"15624",,,,,,,
"14270",,,,,,,
"59272",,,,,,,
"55687",,,,,,,
"58331",,,,,,,
"15397",,,,,,,
"43950",,,,,,,
"81491",,,,,,,
"6061",,,,,,,
"31511",,,,,,,
"9897",,,,,,,
"34466",,,,,,,
"1275",,,,,,,
"12245",,,,,,,
"56502",,,,,,,
"23099",,,,,,,
"68686",,,,,,,
"34822",,,,,,,
"35251",,,,,,,
"21232",,,,,,,
"14925",,,,,,,
"75823",,,,,,,
"9865",,,,,,,
"8920",,,,,,,
"85525",,,,,,,
"7113",,,,,,,
"58868",,,,,,,
"14649",,,,,,,
"67573",,,,,,,
"19336",,,,,,,
"68051",,,,,,,
"54150",,,,,,,
"34366",,,,,,,
"35967",,,,,,,
"79381",,,,,,,
"14944",,,,,,,
"65562",,,,,,,
"55146",,,,,,,
"47935",,,,,,,
"73478",,,,,,,
"14340",,,,,,,
"48587",,,,,,,
"74391",,,,,,,
"25479",,,,,,,
"14301",,,,,,,
"14299",,,,,,,
"4557",,,,,,,
"34746",,,,,,,
"22058",,,,,,,
"70987",,,,,,,
"49451",,,,,,,
"50703",,,,,,,
"8976",,,,,,,
"15364",,,,,,,
"9491",,,,,,,
"18208",,,,,,,
"45286",,,,,,,
"51107",,,,,,,
"59021",,,,,,,
"73962",,,,,,,
"15352",,,,,,,
"69525",,,,,,,
"36146",,,,,,,
"26258",,,,,,,
"64071",,,,,,,
"11346",,,,,,,
"70900",,,,,,,
"44944",,,,,,,
"19271",,,,,,,
"71017",,,,,,,
"54947",,,,,,,
"5873",,,,,,,
"20196",,,,,,,
"12605",,,,,,,
"44251",,,,,,,
"48342",,,,,,,
"14357",,,,,,,
"44405",,,,,,,
"1886",,,,,,,
"68325",,,,,,,
"22806",,,,,,,
"89354",,,,,,,
"34385",,,,,,,
"63679",,,,,,,
"62904",,,,,,,
"6233",,,,,,,
"18030",,,,,,,
"89021",,,,,,,
"71015",,,,,,,
"14589",,,,,,,
"63074",,,,,,,
"43619",,,,,,,
"35701",,,,,,,
"59400",,,,,,,
"89184",,,,,,,
"16211",,,,,,,
"58865",,,,,,,
"48973",,,,,,,
"55207",,,,,,,
"57583",,,,,,,
"3",,,,,,,
"81067",,,,,,,
"37875",,,,,,,
"54462",,,,,,,
"18301",,,,,,,
"80647",,,,,,,
"44861",,,,,,,
"35253",,,,,,,
"50963",,,,,,,
"43270",,,,,,,
"43218",,,,,,,
"1322",,,,,,,
"26582",,,,,,,
"46956",,,,,,,
"34611",,,,,,,
"77434",,,,,,,
"73520",,,,,,,
"6378",,,,,,,
"43065",,,,,,,
"5278",,,,,,,
"42801",,,,,,,
"73994",,,,,,,
"80356",,,,,,,
"57032",,,,,,,
"22618",,,,,,,
"59578",,,,,,,
"13203",,,,,,,
"46632",,,,,,,
"10310",,,,,,,
"56182",,,,,,,
"42061",,,,,,,
"45158",,,,,,,
"4199",,,,,,,
"32992",,,,,,,
"43518",,,,,,,
"41834",,,,,,,
"39639",,,,,,,
"51876",,,,,,,
"27402",,,,,,,
"87614",,,,,,,
"17731",,,,,,,
"56016",,,,,,,
"22496",,,,,,,
"77381",,,,,,,
"88542",,,,,,,
"44650",,,,,,,
"19878",,,,,,,
"19189",,,,,,,
"33720",,,,,,,
"89444",,,,,,,
"41431",,,,,,,
"52824",,,,,,,
"59452",,,,,,,
"41396",,,,,,,
"4129",,,,,,,
"54898",,,,,,,
"6365",,,,,,,
"57601",,,,,,,
"19829",,,,,,,
"602",,,,,,,
"31212",,,,,,,
"33656",,,,,,,
"72040",,,,,,,
"34288",,,,,,,
"70841",,,,,,,
"43709",,,,,,,
"4067",,,,,,,
"58617",,,,,,,
"35468",,,,,,,
"7516",,,,,,,
"58476",,,,,,,
"23945",,,,,,,
"34",,,,,,,
"76988",,,,,,,
"34762",,,,,,,
"19470",,,,,,,
"36774",,,,,,,
"30695",,,,,,,
"23488",,,,,,,
"12818",,,,,,,
"53822",,,,,,,
"9503",,,,,,,
"40165",,,,,,,
"32546",,,,,,,
"40143",,,,,,,
"64067",,,,,,,
"62034",,,,,,,
"58962",,,,,,,
"12964",,,,,,,
"35081",,,,,,,
"39870",,,,,,,
"9662",,,,,,,
"57457",,,,,,,
"5288",,,,,,,
"39755",,,,,,,
"84264",,,,,,,
"10910",,,,,,,
"73252",,,,,,,
"83342",,,,,,,
"60777",,,,,,,
"39576",,,,,,,
"75068",,,,,,,
"48431",,,,,,,
"6855",,,,,,,
"50754",,,,,,,
"39444",,,,,,,
"74302",,,,,,,
"67267",,,,,,,
"82516",,,,,,,
"85064",,,,,,,
"39203",,,,,,,
"39150",,,,,,,
"39149",,,,,,,
"48078",,,,,,,
"74020",,,,,,,
"84958",,,,,,,
"79242",,,,,,,
"34434",,,,,,,
"31221",,,,,,,
"46989",,,,,,,
"40693",,,,,,,
"74067",,,,,,,
"76946",,,,,,,
"77777",,,,,,,
"80481",,,,,,,
"58655",,,,,,,
"88756",,,,,,,
"82124",,,,,,,
"38355",,,,,,,
"4928",,,,,,,
"7417",,,,,,,
"1645",,,,,,,
"75391",,,,,,,
"16682",,,,,,,
"513",,,,,,,
"40245",,,,,,,
"657",,,,,,,
"60497",,,,,,,
"6730",,,,,,,
"37874",,,,,,,
"57659",,,,,,,
"20672",,,,,,,
"68156",,,,,,,
"80365",,,,,,,
"9287",,,,,,,
"11951",,,,,,,
"9315",,,,,,,
"24845",,,,,,,
"490",,,,,,,
"37541",,,,,,,
"48811",,,,,,,
"29677",,,,,,,
"5501",,,,,,,
"9153",,,,,,,
"7347",,,,,,,
"1137",,,,,,,
"89423",,,,,,,
"84538",,,,,,,
"84213",,,,,,,
"50",,,,,,,
"36856",,,,,,,
"30316",,,,,,,
"33101",,,,,,,
"52962",,,,,,,
"40726",,,,,,,
"51527",,,,,,,
"26056",,,,,,,
"76533",,,,,,,
"61925",,,,,,,
"42990",,,,,,,
"74387",,,,,,,
"68563",,,,,,,
"1902",,,,,,,
"74035",,,,,,,
"89527",,,,,,,
"43670",,,,,,,
"23636",,,,,,,
"58112",,,,,,,
"35551",,,,,,,
"52459",,,,,,,
"3550",,,,,,,
"8082",,,,,,,
"84931",,,,,,,
"9363",,,,,,,
"14290",,,,,,,
"13096",,,,,,,
"57219",,,,,,,
"55728",,,,,,,
"31077",,,,,,,
"10264",,,,,,,
"7166",,,,,,,
"26016",,,,,,,
"79512",,,,,,,
"50926",,,,,,,
"33080",,,,,,,
"67230",,,,,,,
"81427",,,,,,,
"40110",,,,,,,
"31783",,,,,,,
"7402",,,,,,,
"46716",,,,,,,
"9920",,,,,,,
"34955",,,,,,,
"5966",,,,,,,
"69669",,,,,,,
"14219",,,,,,,
"7944",,,,,,,
"88332",,,,,,,
"83487",,,,,,,
"34507",,,,,,,
"33779",,,,,,,
"34504",,,,,,,
"49165",,,,,,,
"34891",,,,,,,
"15147",,,,,,,
"34879",,,,,,,
"66546",,,,,,,
"5769",,,,,,,
"88306",,,,,,,
"82855",,,,,,,
"1273",,,,,,,
"34560",,,,,,,
"85749",,,,,,,
"484",,,,,,,
"34814",,,,,,,
"60568",,,,,,,
"55413",,,,,,,
"82346",,,,,,,
"4554",,,,,,,
"60839",,,,,,,
"43407",,,,,,,
"69658",,,,,,,
"34706",,,,,,,
"11609",,,,,,,
"11610",,,,,,,
"28183",,,,,,,
"16129",,,,,,,
"36648",,,,,,,
"54435",,,,,,,
"65638",,,,,,,
"11055",,,,,,,
"49220",,,,,,,
"71663",,,,,,,
"3411",,,,,,,
"21770",,,,,,,
"4907",,,,,,,
"80821",,,,,,,
"6262",,,,,,,
"60534",,,,,,,
"76594",,,,,,,
"8466",,,,,,,
"58817",,,,,,,
"9044",,,,,,,
"48829",,,,,,,
"34666",,,,,,,
"7300",,,,,,,
"8838",,,,,,,
"49751",,,,,,,
"10067",,,,,,,
"34095",,,,,,,
"34017",,,,,,,
"45",,,,,,,
"21554",,,,,,,
"56642",,,,,,,
"67428",,,,,,,
"70432",,,,,,,
"51359",,,,,,,
"48220",,,,,,,
"2219",,,,,,,
"55462",,,,,,,
"16213",,,,,,,
"9699",,,,,,,
"30202",,,,,,,
"39086",,,,,,,
"5891",,,,,,,
"77245",,,,,,,
"13041",,,,,,,
"8939",,,,,,,
"10208",,,,,,,
"64354",,,,,,,
"53908",,,,,,,
"33293",,,,,,,
"35149",,,,,,,
"28723",,,,,,,
"47988",,,,,,,
"89436",,,,,,,
"75826",,,,,,,
"62310",,,,,,,
"47925",,,,,,,
"27969",,,,,,,
"10560",,,,,,,
"55459",,,,,,,
"87335",,,,,,,
"84279",,,,,,,
"35143",,,,,,,
"47774",,,,,,,
"4774",,,,,,,
"21590",,,,,,,
"36853",,,,,,,
"27467",,,,,,,
"72052",,,,,,,
"60962",,,,,,,
"67754",,,,,,,
"81756",,,,,,,
"80820",,,,,,,
"47566",,,,,,,
"58798",,,,,,,
"47353",,,,,,,
"47813",,,,,,,
"66861",,,,,,,
"40191",,,,,,,
"41528",,,,,,,
"82951",,,,,,,
"2220",,,,,,,
"55488",,,,,,,
"74071",,,,,,,
"7771",,,,,,,
"54442",,,,,,,
"55521",,,,,,,
"68827",,,,,,,
"74392",,,,,,,
"4686",,,,,,,
"31956",,,,,,,
"46926",,,,,,,
"469",,,,,,,
"16602",,,,,,,
"71852",,,,,,,
"85163",,,,,,,
"85945",,,,,,,
"2511",,,,,,,
"36543",,,,,,,
"27435",,,,,,,
"86727",,,,,,,
"14933",,,,,,,
"79506",,,,,,,
"50633",,,,,,,
"10258",,,,,,,
"47948",,,,,,,
"62605",,,,,,,
"41559",,,,,,,
"15895",,,,,,,
"85763",,,,,,,
"55746",,,,,,,
"71821",,,,,,,
"69093",,,,,,,
"42954",,,,,,,
"51743",,,,,,,
"62661",,,,,,,
"87607",,,,,,,
"83378",,,,,,,
"5015",,,,,,,
"77794",,,,,,,
"76922",,,,,,,
"26784",,,,,,,
"479",,,,,,,
"51715",,,,,,,
"28707",,,,,,,
"20650",,,,,,,
"49831",,,,,,,
"65247",,,,,,,
"6696",,,,,,,
"71430",,,,,,,
"49609",,,,,,,
"21459",,,,,,,
"49558",,,,,,,
"88777",,,,,,,
"19674",,,,,,,
"39006",,,,,,,
"36746",,,,,,,
"10691",,,,,,,
"5953",,,,,,,
"71196",,,,,,,
"82085",,,,,,,
"46665",,,,,,,
"12035",,,,,,,
"71804",,,,,,,
"63785",,,,,,,
"9316",,,,,,,
"75177",,,,,,,
"63441",,,,,,,
"46001",,,,,,,
"87497",,,,,,,
"1591",,,,,,,
"45915",,,,,,,
"78285",,,,,,,
"65421",,,,,,,
"45840",,,,,,,
"62979",,,,,,,
"63046",,,,,,,
"71340",,,,,,,
"5967",,,,,,,
"20810",,,,,,,
"34316",,,,,,,
"34587",,,,,,,
"34586",,,,,,,
"54606",,,,,,,
"88587",,,,,,,
"75645",,,,,,,
"51496",,,,,,,
"60286",,,,,,,
"13969",,,,,,,
"10305",,,,,,,
"20206",,,,,,,
"22636",,,,,,,
"28810",,,,,,,
"70549",,,,,,,
"84037",,,,,,,
"26424",,,,,,,
"11321",,,,,,,
"11936",,,,,,,
"52748",,,,,,,
"85005",,,,,,,
"37902",,,,,,,
"815",,,,,,,
"55270",,,,,,,
"55537",,,,,,,
"72163",,,,,,,
"20671",,,,,,,
"40425",,,,,,,
"85478",,,,,,,
"1215",,,,,,,
"13819",,,,,,,
"1589",,,,,,,
"58635",,,,,,,
"45639",,,,,,,
"89460",,,,,,,
"48018",,,,,,,
"19877",,,,,,,
"62265",,,,,,,
"55034",,,,,,,
"55033",,,,,,,
"55032",,,,,,,
"68795",,,,,,,
"1324",,,,,,,
"83443",,,,,,,
"88716",,,,,,,
"55517",,,,,,,
"7349",,,,,,,
"34849",,,,,,,
"30236",,,,,,,
"1643",,,,,,,
"79163",,,,,,,
"54997",,,,,,,
"54891",,,,,,,
"53745",,,,,,,
"68415",,,,,,,
"45235",,,,,,,
"54827",,,,,,,
"54826",,,,,,,
"71118",,,,,,,
"17059",,,,,,,
"84656",,,,,,,
"39420",,,,,,,
"79127",,,,,,,
"10915",,,,,,,
"67431",,,,,,,
"28",,,,,,,
"88720",,,,,,,
"54607",,,,,,,
"58745",,,,,,,
"83464",,,,,,,
"25006",,,,,,,
"39652",,,,,,,
"64810",,,,,,,
"44250",,,,,,,
"86725",,,,,,,
"76223",,,,,,,
"52722",,,,,,,
"14506",,,,,,,
"54430",,,,,,,
"34419",,,,,,,
"11337",,,,,,,
"54353",,,,,,,
"54284",,,,,,,
"56607",,,,,,,
"61665",,,,,,,
"74753",,,,,,,
"63737",,,,,,,
"54081",,,,,,,
"58519",,,,,,,
"89400",,,,,,,
"57117",,,,,,,
"17456",,,,,,,
"33274",,,,,,,
"10133",,,,,,,
"785",,,,,,,
"66744",,,,,,,
"69221",,,,,,,
"36",,,,,,,
"14963",,,,,,,
"53813",,,,,,,
"59311",,,,,,,
"34758",,,,,,,
"89326",,,,,,,
"85714",,,,,,,
"55862",,,,,,,
"62132",,,,,,,
"3089",,,,,,,
"45215",,,,,,,
"74518",,,,,,,
"82349",,,,,,,
"8118",,,,,,,
"46977",,,,,,,
"8322",,,,,,,
"74051",,,,,,,
"75134",,,,,,,
"14339",,,,,,,
"20844",,,,,,,
"84924",,,,,,,
"3726",,,,,,,
"82884",,,,,,,
"67414",,,,,,,
"67883",,,,,,,
"53148",,,,,,,
"53118",,,,,,,
"42161",,,,,,,
"87944",,,,,,,
"40233",,,,,,,
"4679",,,,,,,
"34023",,,,,,,
"25812",,,,,,,
"60693",,,,,,,
"87397",,,,,,,
"79784",,,,,,,
"24828",,,,,,,
"34691",,,,,,,
"74210",,,,,,,
"85369",,,,,,,
"12676",,,,,,,
"7350",,,,,,,
"7763",,,,,,,
"527",,,,,,,
"83625",,,,,,,
"52676",,,,,,,
"84807",,,,,,,
"71386",,,,,,,
"3318",,,,,,,
"52634",,,,,,,
"17076",,,,,,,
"56289",,,,,,,
"31894",,,,,,,
"71487",,,,,,,
"5255",,,,,,,
"10545",,,,,,,
"5285",,,,,,,
"63107",,,,,,,
"55444",,,,,,,
"35462",,,,,,,
"19577",,,,,,,
"54886",,,,,,,
"67227",,,,,,,
"52442",,,,,,,
"77559",,,,,,,
"52397",,,,,,,
"10259",,,,,,,
"52319",,,,,,,
"13036",,,,,,,
"86570",,,,,,,
"52221",,,,,,,
"39988",,,,,,,
"62950",,,,,,,
"55727",,,,,,,
"89061",,,,,,,
"5216",,,,,,,
"5214",,,,,,,
"23495",,,,,,,
"10277",,,,,,,
"14646",,,,,,,
"84661",,,,,,,
"4784",,,,,,,
"51955",,,,,,,
"14505",,,,,,,
"23231",,,,,,,
"80766",,,,,,,
"9930",,,,,,,
"85140",,,,,,,
"43684",,,,,,,
"49587",,,,,,,
"18592",,,,,,,
"71848",,,,,,,
"54451",,,,,,,
"2455",,,,,,,
"33356",,,,,,,
"74786",,,,,,,
"5164",,,,,,,
"3204",,,,,,,
"38044",,,,,,,
"74845",,,,,,,
"44528",,,,,,,
"67259",,,,,,,
"54027",,,,,,,
"51484",,,,,,,
"34969",,,,,,,
"8203",,,,,,,
"9939",,,,,,,
"25678",,,,,,,
"5267",,,,,,,
"72187",,,,,,,
"5120",,,,,,,
"2456",,,,,,,
"81602",,,,,,,
"83981",,,,,,,
"21422",,,,,,,
"6991",,,,,,,
"60495",,,,,,,
"50970",,,,,,,
"24866",,,,,,,
"31858",,,,,,,
"59358",,,,,,,
"48401",,,,,,,
"23593",,,,,,,
"2812",,,,,,,
"49052",,,,,,,
"27151",,,,,,,
"9376",,,,,,,
"41569",,,,,,,
"26099",,,,,,,
"83608",,,,,,,
"84747",,,,,,,
"10225",,,,,,,
"74996",,,,,,,
"83262",,,,,,,
"1223",,,,,,,
"15517",,,,,,,
"80552",,,,,,,
"80127",,,,,,,
"34502",,,,,,,
"48120",,,,,,,
"19938",,,,,,,
"34024",,,,,,,
"6007",,,,,,,
"68258",,,,,,,
"50798",,,,,,,
